# Works excluded from search/collections (indexed: false at build time).
#
# TWO PRUNE WAVES (third column says which):
#  1. numeric mbcov  — 2026-07-23 coverage prune (see curation/decision-data/FINDINGS.md §5.3
#     and curation/INDEX_DECISIONS.md; per-work snapshot: curation/decision-data/site_index_scored.csv):
#     REMOVE = mbcov < 5 AND not blind-spot-whitelisted AND not verified-canonical.
#     NOTE: mbcov was fuzzy-title-matched and inflated for generic titles.
#  2. 'ledger-cleanup' — 2026-07-31 convergence on the bluegrass canon. KEEP needed
#     two independent signals: any two of {MB coverage, Strum Machine catalog,
#     BluegrassLyrics.com} — or instrumental jam canon (tune list/tab/ABC), a
#     curated-bluegrass-artist credit, or user origin. Single-signal rows pruned.
#     Every pruned title was then manually reviewed (163 rescued via keep:).
#
# POLICY (Mike, 2026-07-31): the searchable index is deliberately bluegrass +
# bluegrass-adjacent. The full archive stays on disk and resolves by direct URL;
# nothing here is deleted, and anything can come back later.
#
# Non-destructive: works stay on disk and resolve by direct URL; user-origin
# works are never pruned regardless of this list; registry keep: entries win.
#
# RESTORE a song:  ./scripts/utility curate unprune <work-id> --reason "..."
# RESTORE in bulk: delete rows here (or add keep: entries), then rebuild.
id,title,mbcov
the-bottle-the-glass-and-me,The Bottle The Glass And Me,1
the-box,The Box,0
the-box-it-came-in,The Box It Came In,0
the-boxer,The Boxer,3
the-boy-who-didn-t-pass,The Boy Who Didn't Pass,1
the-bramble-and-the-rose,The Bramble And The Rose,3
the-bright-crystal-sea,The Bright Crystal Sea,1
the-call,The Call,1
the-call-1,The Call,1
the-call-2,The Call,1
the-calvary-road,The Calvary Road,3
the-captive,The Captive,0
the-carpenter,The Carpenter,0
the-carter-boys,The Carter Boys,2
the-cat-came-back,The Cat Came Back,3
the-chair,The Chair,1
the-cheating-game,The Cheating Game,2
the-child-s-side-of-life,The Child's Side Of Life,1
the-children-are-crying,The Children Are Crying,3
the-chocolate-song,The Chocolate Song,0
the-choices-she-made-now,The Choices She Made Now,3
the-choking-kind,The Choking Kind,1
the-christmas-spirit,The Christmas Spirit,1
the-christmas-tree,The Christmas Tree,4
the-church-back-home,The Church Back Home,3
the-church-by-the-road,The Church By The Road,3
the-circle-game,The Circle Game,2
the-circuit-ridin-preacher,The Circuit Ridin' Preacher,1
the-city,The City,0
the-city-cries-at-night,The City Cries at Night,4
the-closest-thing-to-heaven,The Closest Thing To Heaven,2
the-closest-thing-to-love,The Closest Thing To Love,2
the-closest-thing-to-me,The Closest Thing To Me,1
the-clown,The Clown,0
the-coast-is-clear,The Coast Is Clear,1
the-cold-grey-light-of-dawn,The Cold Grey Light of Dawn,3
the-cold-hard-facts,The Cold Hard Facts,2
the-cold-hard-truth,The Cold Hard Truth,1
the-color-of-love,The Color of Love,2
the-comancheros,The Comancheros,0
the-comeback,The Comeback,0
the-conversion-of-ronnie-jones,The Conversion Of Ronnie Jones,0
the-coolest-pair,The Coolest Pair,0
the-court-of-love,The Court Of Love,1
the-covered-wagon-rolled-right-along,The Covered Wagon Rolled Right Along,0
the-cowboy,The Cowboy,2
the-cowboy-and-the-lady,The Cowboy And The Lady,1
the-cowboy-rides-away,The Cowboy Rides Away,2
the-creek-will-still-be-running,The Creek Will Still Be Running,1
the-crow-flying-backwards,The Crow Flying Backwards,3
the-crowd,The Crowd,3
the-dance,The Dance,0
the-darker-the-night-the-better-i-see,The Darker The Night The Better I See,1
the-day-elvis-died,The Day Elvis Died,0
the-day-he-turned-sixty-five,The Day He Turned Sixty-Five,0
the-day-is-almost-over,The Day Is Almost Over,1
the-day-that-love-walked-in,The Day That Love Walked In,2
the-day-the-rains-came,The Day The Rains Came,1
the-day-the-world-stood-still,The Day The World Stood Still,1
the-day-will-come,The Day Will Come,1
the-days-not-over-yet,The Day’s Not Over Yet,0
the-deal-s-still-on,The Deal's Still On,1
the-decision,The Decision,0
the-devil-ain-t-a-lonely-woman-s-friend,The Devil Ain't a Lonely Woman's Friend,1
the-devil-aint-lazy,The Devil Ain’t Lazy,1
the-devil-made-a-masterpiece,The Devil Made A Masterpiece,1
the-devils-right-hand,The Devil’s Right Hand,1
the-devils-train,The Devil’s Train,1
the-difference-between-going-and-really-gone,The Difference Between Going And Really Gone,4
the-dj-cried,The DJ Cried,0
the-dogs-they-really-miss-you,The Dogs They Really Miss You,1
the-doll-house-is-empty,The Doll House Is Empty,1
the-door,The Door,0
the-door-is-always-open,The Door Is Always Open,1
the-door-is-still-open-to-my-heart,The Door Is Still Open To My Heart,3
the-eastern-gate,The Eastern Gate,1
the-easy-part-s-over-now,The Easy Part's Over Now,2
the-easy-way,The Easy Way,2
the-echo-of-your-footsteps,The Echo of Your Footsteps,3
the-electrified-donkey,The Electrified Donkey,1
the-emptiest-arms-in-the-world,The Emptiest Arms in the World,1
the-end,The End,3
the-end-of-the-lyin,The End Of The Lyin',3
the-end-of-the-road,The End Of The Road,2
the-end-of-the-road-1,The End Of The Road,2
the-end-of-time,The End Of Time,4
the-end-of-understanding,The End Of Understanding,3
the-eyes-of-the-world,The Eyes Of The World,1
the-farther-i-go,The Farther I Go,1
the-feeling-never-goes-away,The Feeling Never Goes Away,0
the-fiddle-man,The Fiddle Man,2
the-fiddler,The Fiddler,3
the-fields-of-home,The Fields Of Home,3
the-fighting-side-of-me,The Fighting Side Of Me,2
the-fireman,The Fireman,0
the-first-christmas,The First Christmas,3
the-first-day,The First Day,3
the-first-in-line,The First In Line,1
the-first-time,The First Time,2
the-first-time-1,The First Time,2
the-first-time-i-heard-about-heaven,The First Time I Heard About Heaven,1
the-fish-aren-t-biting-today,The Fish Aren't Biting Today,4
the-flame,The Flame,2
the-fool,The Fool,1
the-fool-strikes-again,The Fool Strikes Again,2
the-footsteps-of-my-lord,The Footsteps of My Lord,1
the-fragrance-of-her-perfume,The Fragrance Of Her Perfume,0
the-funeral,The Funeral,0
the-future-remains,The Future Remains,0
the-gambler,The Gambler,1
the-games-people-play,The Games People Play,2
the-games-that-daddies-play,The Games That Daddies Play,1
the-garden,The Garden,2
the-garden-wall,The Garden Wall,3
the-ghost-of-jim-bob-wilson,The Ghost Of Jim Bob Wilson,3
the-gift,The Gift,2
the-gift-1,The Gift,2
the-girl-at-the-end-of-the-bar,The Girl At The End Of The Bar,3
the-girl-behind-the-bar,The Girl Behind The Bar,3
the-girl-from-the-canyon,The Girl From The Canyon,2
the-girl-i-love,The Girl I Love,2
the-girl-i-love-1,The Girl I Love,2
the-girl-i-never-loved,The Girl I Never Loved,2
the-girl-i-used-to-run-around-on,The Girl I Used To Run Around On,4
the-girl-in-my-life,The Girl In My Life,3
the-girl-in-the-valley,The Girl In The Valley,1
the-girl-of-my-best-friend,The Girl Of My Best Friend,2
the-girl-on-the-billboard,The Girl on the Billboard,2
the-girl-with-gardenias-in-her-hair,The Girl With Gardenias In Her Hair,2
the-gloaming-robert-wheeler-iv,The Gloaming,0
the-gloryland-way,The Gloryland Way,1
the-gods-were-angry-with-me,The Gods Were Angry With Me,0
the-golden-hills-ahead,The Golden Hills Ahead,2
the-good-book-song,The Good Book Song,0
the-good-lord-giveth-and-uncle-sam-taketh-away,The Good Lord Giveth (And Uncle Sam Taketh Away),1
the-good-lord-knows-i-tried,The Good Lord Knows I Tried,1
the-good-old-days,The Good Old Days,1
the-good-ole-bible,The Good Ole Bible,1
the-gosh-darn-wheel,The Gosh Darn Wheel,4
the-gospel-according-to-luke,The Gospel According To Luke,1
the-gospel-way,The Gospel Way,3
the-grand-tour,The Grand Tour,1
the-grandest-lady-of-them-all,The Grandest Lady Of Them All,2
the-grass-is-always-greener,The Grass Is Always Greener,3
the-grass-looks-greener-over-yonder,The Grass Looks Greener Over Yonder,2
the-great-atomic-power,The Great Atomic Power,2
the-great-divide,The Great Divide,2
the-great-divide-1,The Great Divide,2
the-great-judgment-morning,The Great Judgment Morning,2
the-great-judgment-morning-1,The Great Judgment Morning,2
the-great-mail-robbery,The Great Mail Robbery,0
the-great-pretender,The Great Pretender,4
the-great-pretender-1,The Great Pretender,4
the-great-snowman,The Great Snowman,0
the-great-society,The Great Society,0
the-greatest,The Greatest,0
the-greatest-actor,The Greatest Actor,0
the-greatest-christmas-gift,The Greatest Christmas Gift,3
the-greatest-cowboy-of-all,The Greatest Cowboy Of All,2
the-greatest-friend-of-all,The Greatest Friend Of All,0
the-green-rolling-hills-of-west-virginia,The Green Rolling Hills Of West Virginia,3
the-greenville-trestle,The Greenville Trestle,4
the-gulf-of-mexico,The Gulf Of Mexico,2
the-gun-the-gold-and-the-girl,The Gun The Gold And The Girl,2
the-guns-of-johnny-rondo,The Guns Of Johnny Rondo,2
the-hand-that-rocks-the-cradle,The Hand That Rocks The Cradle,1
the-hands-of-a-man,The Hands Of A Man,1
the-hands-you-re-holding-now,The Hands You're Holding Now,3
the-hanging-tree,The Hanging Tree,1
the-happiest-girl-in-the-whole-u-s-a,The Happiest Girl In The Whole U.S.A.,2
the-hardest-part-of-livin-s-loving-me,The Hardest Part Of Livin's Loving Me,1
the-harm-you-ve-done,The Harm You've Done,0
the-harvest-is-ripe,The Harvest Is Ripe,4
the-hat,The Hat,0
the-heart,The Heart,3
the-heart-of-a-clown,The Heart of a Clown,3
the-heart-of-worship,The Heart of Worship,3
the-highwaymen,The Highwaymen,0
the-hills-of-caroline,The Hills Of Caroline,2
the-hinges-on-the-door,The Hinges On The Door,1
the-hole,The Hole,1
the-hole-he-said-he-d-dig-for-me,The Hole He Said He'd Dig For Me,1
the-holy-city,The Holy City,1
the-honky-tonk-side-of-me,The Honky Tonk Side Of Me,2
the-honky-tonks-are-calling-me-again,The Honky Tonks Are Calling Me Again,2
the-human-race-1,The Human Race,1
the-hunger,The Hunger,2
the-hurt-feels-so-good,The Hurt Feels So Good,1
the-hurt-goes-on,The Hurt Goes On,1
the-hurt-is-on,The Hurt Is On,1
the-hurtin-s-all-over,The Hurtin's All Over,0
the-image-of-me,The Image of Me,0
the-image-of-me-1,The Image of Me,0
the-irish-washerwoman,The Irish Washerwoman,2
the-jamestown-ferry,The Jamestown Ferry,0
the-jogger,The Jogger,0
the-joy-of-being-a-woman,The Joy Of Being A Woman,2
the-joy-of-christmas,The Joy Of Christmas,3
the-jukebox-played-along,The Jukebox Played Along,1
the-keeper-of-the-key,The Keeper of the Key,4
the-kentuckian-song,The Kentuckian Song,1
the-key-s-in-the-mailbox,The Key's in the Mailbox,1
the-key-that-fits-her-door,The Key That Fits Her Door,4
the-key-to-life,The Key To Life,1
the-kind-of-love-i-can-t-forget,The Kind Of Love I Can't Forget,2
the-kind-of-love-i-cant-forget,The Kind Of Love I Can’t Forget,2
the-kind-of-love-she-gave-to-me,The Kind Of Love She Gave To Me,3
the-kind-of-needin-i-need,The Kind Of Needin' I Need,1
the-kind-of-woman-ive-got,The Kind Of Woman I’ve Got,1
the-king-is-coming,The King Is Coming,0
the-king-of-broken-hearts,The King Of Broken Hearts,2
the-king-of-oak-street,The King Of Oak Street,0
the-king-of-western-swing,The King Of Western Swing,1
the-lady-s-got-pride,The Lady's Got Pride,2
the-lady-takes-a-cowboy-everytime,The Lady Takes A Cowboy Everytime,2
the-last-cheater-s-waltz,The Last Cheater's Waltz,2
the-last-farewell,The Last Farewell,2
the-last-few-miles-i-ve-traveled-on-my-knees-chords,The Last Few Miles I've Traveled On My Knees chords,1
the-last-look-at-mother,The Last Look At Mother,2
the-last-mountain,The Last Mountain,3
the-last-one-to-know,The Last One To Know,4
the-last-one-to-touch-me,The Last One To Touch Me,1
the-last-round-up,The Last Round Up,0
the-last-suit-you-wear,The Last Suit You Wear,1
the-last-thing-i-planned-to-do-today-was-cheat,The Last Thing I Planned To Do Today Was Cheat,4
the-last-time,The Last Time,2
the-last-time-i-called-somebody-darlin,The Last Time I Called Somebody Darlin',4
the-last-time-i-saw-her-face,The Last Time I Saw Her Face,4
the-last-time-the-first-time,The Last Time The First Time,4
the-last-town-i-painted,The Last Town I Painted,1
the-last-walk,The Last Walk,1
the-last-waltz-lyrics-chords,The Last Waltz Lyrics Chords,2
the-last-word-in-lonesome-is-me,The Last Word in Lonesome Is Me,2
the-laying-on-of-hands,The Laying On Of Hands,1
the-legend-of-bonnie-and-clyde,The Legend Of Bonnie and Clyde,1
the-letter-that-never-came,The Letter That Never Came,1
the-life-of-a-fool,The Life Of A Fool,1
the-life-story-of-hank-williams,The Life Story Of Hank Williams,1
the-life-they-live-in-song,The Life They Live In Song,1
the-light,The Light,3
the-likes-of-you,The Likes Of You,1
the-little-folks,The Little Folks,3
the-little-lady-preacher,The Little Lady Preacher,2
the-little-mountain-church-house,The Little Mountain Church House,2
the-ln-dont-stop-here-anymore,The L&N Don’t Stop Here Anymore,1
the-locket,The Locket,1
the-lone-ranger,The Lone Ranger,1
the-loneliest-girl-in-the-crowd,The Loneliest Girl In The Crowd,3
the-loneliest-sound,The Loneliest Sound,0
the-lonely-know-my-secret,The Lonely Know My Secret,2
the-lonely-side-of-love,The Lonely Side Of Love,2
the-lonesome-in-me,The Lonesome In Me,4
the-lonesomest-lonesome,The Lonesomest Lonesome,4
the-long-way,The Long Way,1
the-longer-we-re-together,The Longer We're Together,2
the-look-in-baby-s-eyes,The Look In Baby's Eyes,0
the-lord-is-counting-on-you,The Lord Is Counting On You,1
the-lord-is-smiling-on-me,The Lord Is Smiling On Me,1
the-lord-knows-i-m-drinking,The Lord Knows I'm Drinking,1
the-lord-made-a-hobo-out-of-me,The Lord Made A Hobo Out Of Me,1
the-lord-s-prayer,The Lord's Prayer,1
the-lord-s-way-of-saying-goodnight,The Lord's Way Of Saying Goodnight,2
the-lost-soul,The Lost Soul,2
the-love-of-god,The Love Of God,2
the-loving-gift,The Loving Gift,2
the-luckiest-guy-in-the-world,The Luckiest Guy In The World,1
the-maker-said-take-her,The Maker Said Take Her,1
the-man-i-was,The Man I Was,1
the-man-on-the-hill,The Man On The Hill,1
the-man-that-broke-your-heart,The Man That Broke Your Heart,3
the-man-that-turned-my-mama-on,The Man That Turned My Mama On,3
the-man-upstairs,The Man Upstairs,1
the-man-who-had-everything,The Man Who Had Everything,1
the-man-who-owes-everyone,The Man Who Owes Everyone,1
the-mark-around-my-finger,The Mark Around My Finger,0
the-mark-of-a-heel,The Mark Of A Heel,0
the-masquerade-party,The Masquerade Party,1
the-master-s-call,The Master's Call,1
the-master-s-touch,The Master's Touch,1
the-meeting-in-the-air,The Meeting in the Air,3
the-memory,The Memory,1
the-memory-of-an-old-christmas-card,The Memory Of An Old Christmas Card,3
the-middle-of-nowhere,The Middle Of Nowhere,1
the-minute-men-are-turning-in-their-graves,The Minute Men (Are Turning In Their Graves),1
the-minute-you-re-gone,The Minute You're Gone,4
the-miracle-of-the-rosary,The Miracle Of The Rosary,4
the-missing-piece-of-puzzle,The Missing Piece Of Puzzle,0
the-missouri-waltz,The Missouri Waltz,1
the-moon-is-high,The Moon Is High,1
the-moon-the-stars-and-me,The Moon The Stars And Me,1
the-more-i-do,The More I Do,1
the-more-i-see-of-those-cowboys,The More I See Of Those Cowboys,0
the-morning-after,The Morning After,1
the-most-beautiful-girl,The Most Beautiful Girl,1
the-mountain-of-everlasting-life,The Mountain Of Everlasting Life,3
the-movies,The Movies,0
the-nail-scarred-hand,The Nail Scarred Hand,1
the-neon-lights,The Neon Lights,2
the-new-wears-off-too-fast,The New Wears Off Too Fast,0
the-night-hank-williams-came-to-town,The Night Hank Williams Came To Town,4
the-night-is-young,The Night Is Young,4
the-night-s-just-right-for-love,The Night's Just Right For Love,2
the-night-s-too-long,The Night's Too Long,1
the-night-watch,The Night Watch,4
the-north-won-the-war-again-last-night,The North Won The War Again Last Night,4
the-note,The Note,0
the-number-he-gave-me-was-mine,The Number He Gave Me Was Mine,2
the-object-of-my-affection,The Object Of My Affection,2
the-official-historian-on-shirley-jean-berrell,The Official Historian On Shirley Jean Berrell,2
the-old-account,The Old Account,2
the-old-blind-fiddler,The Old Blind Fiddler,3
the-old-church-yard,The Old Church Yard,3
the-old-country-waltz,The Old Country Waltz,4
the-old-cross-road,The Old Cross Road,3
the-old-fiddler,The Old Fiddler,3
the-old-french-quarter,The Old French Quarter,0
the-old-gang-s-gone,The Old Gang's Gone,4
the-old-iron-trail,The Old Iron Trail,1
the-old-lamplighter,The Old Lamplighter,1
the-old-man-and-his-fiddle,The Old Man And His Fiddle,1
the-old-refrain,The Old Refrain,0
the-old-side-of-town,The Old Side Of Town,1
the-old-stuff,The Old Stuff,0
the-old-village-choir,The Old Village Choir,0
the-one-i-can-t-live-without,The One I Can't Live Without,1
the-one-that-got-away,The One That Got Away,1
the-only-girl-i-cant-forget,The Only Girl I Can’t Forget,2
the-only-ones-we-truly-hurt,The Only Ones We Truly Hurt,1
the-only-real-peace,The Only Real Peace,0
the-only-thing-i-have-left,The Only Thing I Have Left,1
the-only-thing-i-want,The Only Thing I Want,1
the-only-time-i-hurt,The Only Time I Hurt,4
the-only-time-i-m-really-me,The Only Time I'm Really Me,4
the-only-way-out-is-to-walk-over-me,The Only Way Out (Is To Walk Over Me),3
the-other-shoe,The Other Shoe,1
the-other-side,The Other Side,1
the-other-side-of-life,The Other Side Of Life,2
the-other-side-of-love,The Other Side Of Love,2
the-other-side-of-the-cross,The Other Side Of The Cross,2
the-other-side-of-the-door,The Other Side Of The Door,1
the-other-woman,The Other Woman,1
the-other-woman-1,The Other Woman,1
the-other-woman-2,The Other Woman,1
the-pain-of-it-all,The Pain of it All,2
the-palm-of-your-hand,The Palm Of Your Hand,3
the-party-ain-t-over-yet,The Party Ain't Over Yet,1
the-partys-over,The Party’s Over,1
the-past-is-all-the-future-i-see,The Past Is All The Future I See,1
the-pay-phone,The Pay Phone,0
the-phone-call,The Phone Call,1
the-pick-of-the-week,The Pick Of The Week,1
the-picture,The Picture,2
the-pillow-that-whispers,The Pillow That Whispers,0
the-pittsburgh-stealers,The Pittsburgh Stealers,0
the-place-and-time,The Place And Time,4
the-place-where-i-worship,The Place Where I Worship,0
the-pool-shark,The Pool Shark,0
the-power-of-positive-drinking,The Power Of Positive Drinking,1
the-preacher-said-jesus-said,The Preacher Said Jesus Said,1
the-prettiest-flowers-will-be-blooming,The Prettiest Flowers Will Be Blooming,3
the-promised-land,The Promised Land,2
the-race-is-on,The Race Is On,2
the-raging-storm,The Raging Storm,1
the-real-mr-heartache,The Real Mr. Heartache,0
the-real-thing,The Real Thing,1
the-real-thing-1,The Real Thing,1
the-real-thing-stayed-just-out-of-our-reach,The Real Thing (Stayed Just Out Of Our Reach),1
the-reason-my-heart-s-in-misery,The Reason My Heart's In Misery,1
the-rebel-aka-the-ballad-of-johnny-yuma,The Rebel (Aka The Ballad Of Johnny Yuma),0
the-record,The Record,0
the-red-strokes,The Red Strokes,3
the-reverend-mr-black,The Reverend Mr. Black,2
the-richest-fool-alive,The Richest Fool Alive,1
the-riddle,The Riddle,1
the-right-combination,The Right Combination,1
the-right-left-hand,The Right Left Hand,1
the-right-place,The Right Place,1
the-river-of-happiness,The River Of Happiness,1
the-road-is-closed,The Road Is Closed,3
the-road-less-traveled,The Road Less Traveled,3
the-road-of-broken-hearts,The Road Of Broken Hearts,3
the-road-of-no-return,The Road Of No Return,2
the-road-to-heaven,The Road To Heaven,1
the-roadmaster,The Roadmaster,0
the-rock,The Rock,1
the-rock-1,The Rock,1
the-rock-2,The Rock,1
the-rock-im-leaning-on,The Rock I’m Leaning On,1
the-rose,The Rose,1
the-running-kind,The Running Kind,1
the-s-s-lurline,The S.S. Lurline,0
the-sad-lover,The Sad Lover,0
the-sad-side-of-town,The Sad Side Of Town,1
the-same-old-tale-the-crow-told-me,The Same Old Tale The Crow Told Me,3
the-same-sweet-girl,The Same Sweet Girl,2
the-same-two-lips,The Same Two Lips,1
the-sea-between-our-hearts,The Sea Between Our Hearts,1
the-search-has-ended-lyrics-chords,The Search Has Ended Lyrics Chords,1
the-seeker,The Seeker,2
the-sermon-on-the-mount,The Sermon On The Mount,1
the-shepherd-s-call,The Shepherd's Call,1
the-shoe-goes-on-the-other-foot-tonight,The Shoe Goes On The Other Foot Tonight,1
the-shoes-you-re-wearing,The Shoes You're Wearing,0
the-show-s-almost-over,The Show's Almost Over,0
the-shrine-of-saint-cecilia,The Shrine Of Saint Cecilia,1
the-silver-that-nailed-him-to-the-cross,The Silver That Nailed Him To The Cross,1
the-silver-tongued-devil,The Silver Tongued Devil,1
the-sinking-of-the-reuben-james,The Sinking Of The Reuben James,1
the-smile-of-a-clown,The Smile of a Clown,3
the-snakes-crawl-at-night,The Snakes Crawl at Night,4
the-soldiers-sweetheart,The Soldiers Sweetheart,1
the-son-of-clayton-delaney,The Son Of Clayton Delaney,0
the-song-we-fell-in-love-to,The Song We Fell In Love To,2
the-song-we-made-love-to,The Song We Made Love To,2
the-sound-of-your-footsteps,The Sound Of Your Footsteps,1
the-sounds,The Sounds,1
the-sounds-of-goodbye,The Sounds Of Goodbye,1
the-stairs,The Stairs,0
the-star-still-shines,The Star Still Shines,1
the-steal-of-the-night,The Steal Of The Night,1
the-storm,The Storm,2
